Game Started:,7/16/2021 11:58:19 AM
00:00:00,a,Line, 5
00:00:00,b,Circle, 3
00:00:00,c,Circle, 8
00:00:00,d,Spade, 13
00:00:00,e,Cross, 12
00:00:00,f,Triangle, 12
00:00:00,g,Square, 10
00:00:01,h,Heart, 12
00:00:01,i,Square, 8
00:00:01,j,Cross, 9
00:00:01,k,Club, 8
00:00:01,l,Spade, 7
00:00:01,a,Spade, 4
00:00:01,b,Circle, 5
00:00:02,c,Spade, 10
00:00:02,d,Club, 3
00:00:02,e,Cross, 4
00:00:02,f,Spade, 6
00:00:02,g,Triangle, 7
00:00:02,h,Heart, 2
00:00:02,i,Thumb, 7
00:00:03,j,Triangle, 3
00:00:03,k,Heart, 10
00:00:03,l,Club, 5
00:00:03,a,Club, 7
00:00:03,b,Cross, 7
00:00:03,c,Circle, 13
00:00:03,d,Square, 6
00:00:04,e,Triangle, 2
00:00:04,f,Cross, 2
00:00:04,g,Star, 3
00:00:04,h,Penis, 7
00:00:04,i,Spade, 2
00:00:04,j,Club, 12
00:00:05,k,Cross, 11
00:00:05,l,Diamond, 9
00:00:05,a,Penis, 13
00:00:05,b,Line, 10
00:00:05,c,Thumb, 8
00:00:05,d,Thumb, 9
00:00:06,e,Line, 9
00:00:06,f,Spade, 5
00:00:06,g,Star, 10
00:00:06,h,Square, 2
00:00:06,i,Spade, 8
00:00:06,j,Line, 7
00:00:07,k,Club, 4
00:00:07,l,Triangle, 6
00:00:07,a,Diamond, 11
00:00:07,b,Square, 13
00:00:07,c,Penis, 8
00:00:09,d,Line, 8
00:00:09,e,Star, 13
00:00:10,f,Triangle, 9
00:00:10,g,Thumb, 3
00:00:10,h,Cross, 13
00:00:10,i,Line, 4
00:00:11,j,Line, 3
00:00:11,k,Triangle, 10
00:00:11,l,Diamond, 8
00:00:12,a,Heart, 5
00:00:12,b,Spade, 3
00:00:12,c,Line, 13
00:00:13,d,Thumb, 5
00:00:13,e,Square, 12
00:00:13,f,Diamond, 10
00:00:14,g,Club, 2
